step,slope,roughness,curvature,variance,traversability_label
0.200684,62.0621,0.0041999,0.00215386,0.000130221,0
0.134416,52.4169,0.0147105,0.021877,0.169211,0
0.153833,42.8664,0.0319448,0.0880679,0.25353,0
0.175574,43.1545,0.0446914,0.169873,0.286763,0
0.195297,47.9993,0.0360653,0.102985,0.286483,0
0.142477,37.3107,0.0252886,0.0636567,0.309372,0
0.305596,69.1708,0.0222516,0.0257619,0.312174,0
0.347262,64.1561,0.0353329,0.0595143,0.322545,0
0.361834,66.8979,0.0376823,0.0601719,0.322296,0
0.375715,68.3388,0.03403,0.0426143,0.324602,0
0.396552,71.9981,0.0299409,0.0259616,0.323272,0
0.364299,72.3467,0.0286343,0.0277911,0.322478,0
0.36221,70.1553,0.0423352,0.0670211,0.269261,0
0.299988,64.0584,0.0373033,0.0681665,0.15964,0
0.217764,53.8568,0.0245118,0.0401275,0.191494,0
0.25534,61.7654,0.00569849,0.00211169,0.118421,0
0.149059,39.6295,0.0125257,0.0145371,0.15449,0
0.305567,58.7988,0.0103819,0.0057581,0.118415,0
0.24274,55.0257,0.0226346,0.0327585,0.000268854,0
0.01424,5.0454,0.00230104,0.000766169,0.0013049,1
0.0070405,1.72639,0.00138377,0.000239186,0.000152308,1
0.00573087,2.06527,0.000298776,1.1151e-05,0.000299764,1
0.00752735,2.63884,0.000828176,8.56362e-05,0.000509339,1
0.0087235,3.55404,0.000103898,1.56763e-06,0.000168725,1
0.0103743,3.94345,0.000231543,7.7785e-06,0.000138643,1
0.0102382,3.90835,0.000260075,8.43512e-06,0.000151735,1
0.00987625,3.87348,8.34993e-05,8.69523e-07,0.000178496,1
0.0105023,3.9482,0.000188081,4.4113e-06,0.000204271,1
0.00937843,3.52416,7.0628e-05,7.24099e-07,0.000179577,1
0.00899887,3.60653,0.00010705,1.66362e-06,0.000135745,1
0.00926566,3.6778,0.000132005,2.17365e-06,0.000189562,1
0.00985026,3.89821,0.000106092,1.40368e-06,0.000186999,1
0.00990295,3.74255,0.000293095,1.07151e-05,0.000191237,1
0.105534,31.8542,0.0102327,0.0108975,0,0
0.122145,31.8743,0.0192243,0.0378145,0.000233049,0
0.117427,33.8165,0.0127817,0.0165274,0.00211481,0
0.189636,52.6055,0.0033199,0.000854529,0.000759172,0
0.270486,62.3286,0.00291285,0.000482932,0.000575119,0
0.561171,74.4105,0.0155719,0.00438783,0.000230815,0
0.102401,46.6434,0.020859,0.0964378,0.000271214,0
0.211872,67.773,0.0185793,0.0347746,0.000320063,0
0.335399,72.291,0.0273901,0.0367383,0.00034424,0
0.134416,49.9181,0.00841915,0.0074416,0.000372086,0
0.175574,59.0585,0.00307703,0.000783043,0.000368572,0
0.153143,53.6918,0.00550311,0.00285434,0.000322032,0
0.52786,79.4984,0.0241405,0.0102093,0.000318882,0
0.597518,80.5701,0.0292731,0.0141708,0.000369727,0
0.305596,68.2949,0.00259773,0.00034343,0.000227939,0
0.347262,72.4882,0.00124783,6.00074e-05,8.15207e-05,0
0.364332,74.3702,0.00215695,0.000151167,7.51058e-05,0
0.813811,84.2132,0.0202734,0.00326196,9.4817e-05,0
0.782912,83.9324,0.0178473,0.00263605,0.0119098,0
0.364299,73.5063,0.0027945,0.000272699,7.57672e-05,0
0.36221,71.698,0.00128264,6.4185e-05,0.0665028,0
0.245504,61.4727,0.00118715,9.3768e-05,0.0420229,0
0.510581,81.7569,0.0197573,0.0093579,0.107957,0
0.332714,75.1972,0.0153619,0.0144851,0.121337,0
0.181237,46.1748,0.0217228,0.0393272,0.117078,0
0.191738,50.1867,0.0217396,0.0367247,0.135403,0
0.254125,56.8046,0.0110312,0.00742323,0.0418084,0
0.00560999,1.85833,0.00118335,0.000203514,0.000148878,1
0.00942159,3.2164,0.000366517,1.95027e-05,0.000164331,1
0.0087235,3.55512,4.17717e-06,2.53365e-09,0.000187566,1
0.00992322,5.47663,0.000505587,0.000110934,0.000180548,1
0.00654459,3.36671,0.000227222,2.24794e-05,0.000120577,1
0.00944376,3.86147,7.28833e-05,7.71044e-07,0.000133888,1
0.0101213,4.03978,0.000197097,5.63737e-06,0.000166318,1
0.00862384,3.61179,0.000354563,1.82509e-05,0.000191598,1
0.00720215,4.23667,0.000402846,7.06224e-05,0.000200003,1
0.0073359,4.0609,0.0011185,0.000544135,0.000216235,1
0.0101411,3.99102,1.54871e-05,3.48004e-08,0.000212984,1
0.00996876,4.01209,1.96133e-05,5.58157e-08,0.000230607,1
0.00911951,3.74585,0.000167494,4.07204e-06,0.000185751,1
0.00614452,3.72329,0.000770137,0.000258358,0.00022251,1
0.10637,29.8039,0.0126612,0.0187681,0,0
0.182456,78.8531,0.0208793,0.0605222,0,0
0.140504,35.5637,0.00667375,0.00472542,0.000725268,0
0.179742,50.9295,0.0135748,0.0152291,0.000723373,0
0.234953,56.3306,0.00748953,0.00645291,0.00198815,0
0.837893,83.2175,0.0144466,0.00274319,0.10803,0
0.597324,75.7734,0.00175736,4.83233e-05,0.014835,0
0.177764,72.2588,0.00389802,0.00210369,0,0
0.116357,38.4461,0.0193888,0.0410653,0.00209235,0
0.137532,48.5792,0.0113595,0.0119434,0.0304459,0
0.234495,65.8463,0.00663036,0.00436409,0.0382734,0
0.412265,69.9786,0.0158731,0.0121685,0.0459308,0
0.13719,50.2793,0.014721,0.0217527,0.0683901,0
0.129552,41.1024,0.00993808,0.0104183,0.00719806,0
0.00796056,2.83266,8.9292e-05,1.15811e-06,0.000150114,1
0.00852847,2.60357,0.000205114,6.111e-06,0.000210012,1
0.0115411,4.55432,0.000669862,0.000134171,0.000170551,1
0.0109537,4.12716,0.000468127,5.60291e-05,0.000161115,1
0.0108054,4.07456,0.000288303,1.20571e-05,0.000145323,1
0.00916409,3.67656,9.58709e-05,1.3342e-06,0.000181101,1
0.00816393,3.27101,0.000100819,1.4761e-06,0.000213793,1
0.00908828,3.46178,0.00050315,7.58036e-05,0.000181044,1
0.00992441,3.75284,0.000674205,0.000116282,0.000211107,1
0.0097239,3.93946,1.83527e-05,4.88767e-08,0.000171049,1
0.00959659,3.82656,3.99636e-05,2.31779e-07,0.000145399,1
0.00899267,3.41272,8.3073e-05,1.00191e-06,0.000171562,1
0.00831151,3.48348,0.00050192,7.54317e-05,0.000166032,1
0.00979877,3.6531,0.00126582,0.000409873,0.000221041,1
0.102894,42.9814,0.0201729,0.084179,0.00598674,0
0.121556,39.1065,0.0177463,0.0573562,0.0023954,0
0.106269,37.8669,0.0127459,0.0368783,0.000784231,0
0.114294,36.8339,0.00548837,0.00335694,0.00179896,0
0.146547,44.6699,0.00962576,0.00886554,0.00418023,0
0.247797,59.4426,0.0110604,0.0155121,0.00518041,0
0.808232,80.3443,0.010716,0.00140443,0.0830386,0
0.720695,77.1635,0.028067,0.00918368,0.0242074,0
0.794203,81.823,0.0331548,0.00985424,0.16369,0
0.848254,86.03,0.00289767,7.96159e-05,0,0
0.161475,40.8252,0.023976,0.0516423,0.0020573,0
0.200926,48.9408,0.0245602,0.0455832,0.00202897,0
0.14529,40.4767,0.0194688,0.0368914,0.000212631,0
0.161037,42.7019,0.0218469,0.0415851,0.000420227,0
0.00999022,3.44866,0.000770453,7.40598e-05,0.000191229,1
0.0118299,4.88038,9.49445e-05,1.3074e-06,0.000144705,1
0.0102811,4.27821,0.00030138,1.31778e-05,0.0001475,1
0.0121386,4.31491,0.000664478,5.50316e-05,0.000133765,1
0.00948381,3.57081,0.000321009,1.28556e-05,0.00018232,1
0.00920081,3.48756,0.000249985,7.79703e-06,0.000200417,1
0.00894976,3.54183,1.44751e-05,3.04174e-08,0.000196033,1
0.0097239,3.86177,0.000218601,6.93514e-06,0.000197312,1
0.00966501,3.79004,5.73565e-05,4.10321e-07,0.000199841,1
0.00942922,3.62441,0.00021148,5.57924e-06,0.000210507,1
0.00886703,3.47432,0.000222169,6.15849e-06,0.000208561,1
0.00949597,3.77913,0.000197013,5.63377e-06,0.000247054,1
0.00978971,3.75117,9.05695e-05,1.19045e-06,0.000231363,1
0.0102544,4.04808,0.000173312,3.74523e-06,0.000189618,1
0.120747,35.8873,0.00426891,0.00180383,0.000937425,0
0.147053,39.8341,0.004861,0.00218981,0.00135714,0
0.184305,48.2721,0.00868797,0.00580192,0.00352046,0
0.207967,55.2557,0.00439548,0.00143581,0.00616686,0
0.51168,76.542,0.0205068,0.01029,0.232686,0
0.765017,77.344,0.0227259,0.00665534,0.108725,0
1.09299,81.7108,0.0107068,0.000599679,0.0138482,0
0.649748,76.9734,0.0270491,0.0104833,0,0
0.0120068,4.91739,5.69732e-05,4.70682e-07,0.000146965,1
0.0121386,4.9069,0.000400953,2.33148e-05,0.000119068,1
0.0102768,3.84692,0.000606801,4.59201e-05,0.000109607,1
0.00933599,3.53415,0.000161641,3.25976e-06,0.000159287,1
0.00973225,3.59422,0.000182711,4.16468e-06,0.000205729,1
0.00903845,3.28256,3.25534e-05,1.53861e-07,0.000179139,1
0.00923657,3.79039,0.000157433,3.59742e-06,0.000201099,1
0.00994706,3.91476,0.000123692,1.908e-06,0.000218097,1
0.0089817,3.57618,0.00013207,2.17606e-06,0.000198502,1
0.00969386,3.69749,0.000168728,3.5512e-06,0.000223946,1
0.00965452,3.74357,6.06068e-05,5.33094e-07,0.000233106,1
0.00976181,3.90351,0.000137408,2.73999e-06,0.000240282,1
0.00977945,3.75697,0.000251794,7.90791e-06,0.000201794,1
0.121982,35.9752,0.00359548,0.00127821,0.00210326,0
0.155917,41.9227,0.00160472,0.000229393,0.00286635,0
0.255177,54.071,0.0139077,0.0125256,0.0519276,0
0.171315,56.5412,0.0192632,0.0335535,0.162391,0
0.475754,77.1703,0.0187813,0.00618322,0.080714,0
0.864178,79.5798,0.0135864,0.00152548,0.00983613,0
0.649748,75.9955,0.0232272,0.0084075,0.0129767,0
0.186691,57.1226,0.00386888,0.00124659,0,0
0.0098238,4.07806,0.000234127,7.95495e-06,0.000145516,1
0.00946569,3.99084,0.00021682,6.82607e-06,0.000117996,1
0.0116098,3.69135,7.35809e-05,6.75363e-07,0.000115479,1
0.00974774,3.49777,0.00042196,2.22143e-05,0.000142972,1
0.00869632,3.32323,9.03225e-05,1.01805e-06,0.000160931,1
0.0092032,3.34643,1.01989e-06,1.51013e-10,0.000221272,1
0.00994706,4.02408,1.89417e-06,5.20595e-10,0.000219481,1
0.0092082,3.64464,0.000196531,4.81828e-06,0.000169648,1
0.00893664,3.53569,0.000130511,2.12507e-06,0.000169792,1
0.0097332,3.80769,9.63917e-05,1.15885e-06,0.000191086,1
0.00924826,3.66973,2.21466e-05,7.11926e-08,0.000224361,1
0.00879192,3.53713,6.33408e-05,5.82479e-07,0.000219285,1
0.00870466,3.43057,1.3216e-05,2.17938e-08,0.000221239,1
0.00996113,3.71491,0.000253309,8.00376e-06,0.000275115,1
0.145553,39.3859,0.00430779,0.00173395,0.00153601,0
0.131404,35.6139,0.00797934,0.00631437,0.00150536,0
0.159072,40.2695,0.0156252,0.0223177,0.0498304,0
0.251374,55.6245,0.0184876,0.0211234,0.00420915,0
0.656941,77.4402,0.00913271,0.00107036,0.00567365,0
0.33114,65.8545,0.0128438,0.00605381,0.000504563,0
0.208692,50.2605,0.00795883,0.00460382,0.000497524,0
0.00802493,4.11227,0.000376891,6.17872e-05,0.000149255,1
0.0116923,3.63829,0.000194616,5.4945e-06,0.000120477,1
0.0111537,3.53801,8.49078e-05,1.04606e-06,0.000142628,1
0.00977039,3.4813,0.000366758,1.9524e-05,0.000190488,1
0.00828862,3.43483,0.000616989,0.000116336,0.000202359,1
0.00759292,3.90317,0.00108848,0.000515425,0.000186134,1
0.00879455,3.51301,5.40646e-05,4.24351e-07,0.000189374,1
0.00961852,3.87173,6.08406e-05,5.37205e-07,0.000198725,1
0.00905037,3.71766,0.000162449,3.83063e-06,0.000202093,1
0.00867939,3.29937,0.00039917,4.86996e-05,0.000201145,1
0.00635004,3.28524,0.000337299,4.95539e-05,0.000209016,1
0.00892901,3.50636,6.08656e-05,5.37815e-07,0.000237656,1
0.00996423,3.87984,0.000149988,3.26441e-06,0.000235815,1
0.0100615,3.63777,0.000130213,2.46071e-06,0.000231162,1
0.114849,54.3244,0.00982207,0.0209822,0.00482835,0
0.119683,32.8447,0.00396751,0.00273239,0.00372239,0
0.108724,35.3412,0.0042312,0.0038881,0.0021413,0
0.106911,29.9123,0.00165278,0.000325536,0.00104077,0
0.105607,38.9661,0.0177656,0.0375306,0.0032092,0
0.176752,61.3014,0.00710823,0.00606459,0.0032039,0
0.141339,50.7152,0.007622,0.0100742,0.00166047,0
0.133805,46.4479,0.00824222,0.00665412,9.37114e-05,0
0.0131433,4.43553,0.000270021,1.05671e-05,0.000137028,1
0.0105848,3.8349,0.000791302,9.08424e-05,0.000122025,1
0.0089798,3.61403,0.000464526,3.1323e-05,0.000169083,1
0.0109324,3.84023,0.000751478,0.000144448,0.000162385,1
0.0113263,4.02152,0.000891057,0.000237551,0.000191663,1
0.00937891,3.62847,0.000139297,2.81644e-06,0.000196006,1
0.00934458,3.77882,5.48255e-05,4.36342e-07,0.000214711,1
0.00815749,3.28479,5.35915e-05,4.17082e-07,0.000216986,1
0.00969338,3.69116,0.000671451,0.000115354,0.000222314,1
0.0100317,3.71806,0.00064161,0.000123224,0.000212689,1
0.00891781,3.62006,4.25472e-05,2.62787e-07,0.000212873,1
0.00938964,3.55986,5.35761e-05,4.16655e-07,0.000236439,1
0.0100493,3.7039,8.08127e-05,9.47747e-07,0.000223328,1
0.00927949,3.85816,0.000431654,4.76634e-05,0.000176781,1
0.106335,28.866,0.00319919,0.00186161,0.00365074,0
0.146589,48.4831,0.0100473,0.0091868,0.00230078,0
0.131954,44.3784,0.0115786,0.0203304,0.00216705,0
0.111477,40.29,0.0206967,0.0954959,0,0
0.0112233,3.66609,0.000104801,1.37008e-06,0.000139954,1
0.00975251,3.54617,0.000502953,3.15586e-05,0.000151589,1
0.00791287,3.18556,6.23919e-05,5.65379e-07,0.000177548,1
0.00907207,3.58977,0.000282443,1.15823e-05,0.000208341,1
0.00963187,3.65989,0.000193562,4.67368e-06,0.000202123,1
0.0089395,3.45945,0.000390962,1.90712e-05,0.000186219,1
0.00917292,3.3748,0.000211007,5.55581e-06,0.000190426,1
0.0088079,3.47372,4.57115e-05,3.03361e-07,0.000199852,1
0.00891232,3.63423,7.56221e-05,8.30201e-07,0.000244302,1
0.00897646,3.48816,0.000158425,3.1315e-06,0.000216899,1
0.0090456,3.5075,0.000181133,4.09342e-06,0.000184276,1
0.0101671,3.81272,8.08258e-05,8.14792e-07,0.000193849,1
0.00900126,3.7081,0.000118645,2.04367e-06,0.000185784,1
0.165161,42.508,0.00724483,0.00461676,0.00200731,0
0.169181,45.9237,0.00801977,0.00524512,0.00241899,0
0.100334,36.248,0.00269947,0.000848158,0.00051571,0
0.0102797,3.40391,0.000200259,5.00407e-06,0.000147171,1
0.0083642,3.52266,0.000203287,6.00158e-06,0.000155227,1
0.00870633,3.61495,2.48193e-05,8.94582e-08,0.000175744,1
0.00990987,3.54649,0.000239843,7.17676e-06,0.000185677,1
0.00917983,3.41922,8.38648e-05,8.77596e-07,0.000201248,1
0.00919676,3.50068,0.000219115,5.99019e-06,0.000181919,1
0.00907588,3.32031,0.000100329,1.46141e-06,0.000228488,1
0.00867629,3.41846,5.86365e-05,4.99195e-07,0.00021195,1
0.00859857,3.38226,0.000134647,2.26226e-06,0.000225375,1
0.00975943,3.64459,0.000145948,2.6572e-06,0.00024517,1
0.00976777,3.67997,0.000105644,1.39221e-06,0.000242561,1
0.00871515,3.51435,8.4327e-05,1.03255e-06,0.000200368,1
0.00841403,3.39449,0.000138409,2.78157e-06,0.000206512,1
0.107855,31.4091,0.00277575,0.000907455,0.00106356,0
0.12925,39.9994,0.00362924,0.0012173,0.00260761,0
0.100845,32.4858,0.00525219,0.00286214,0.000917363,0
0.00974011,3.3889,7.08741e-05,6.26794e-07,0.000159849,1
0.0080421,3.32059,6.53472e-05,6.20295e-07,0.000201922,1
0.00841594,3.5024,8.5834e-05,1.07009e-06,0.000211329,1
0.0106883,3.62927,0.000131501,2.15723e-06,0.000222774,1
0.0102155,3.57466,0.000163464,3.33355e-06,0.000214044,1
0.00883889,3.32498,0.000125294,1.95901e-06,0.000198952,1
0.00904632,3.43942,0.00010634,1.64169e-06,0.000203008,1
0.00846052,3.41607,1.46713e-05,3.1253e-08,0.000240764,1
0.00867176,3.46006,5.79874e-05,4.19551e-07,0.000249647,1
0.009305,3.58639,0.000163363,3.32939e-06,0.000261037,1
0.00980282,3.47054,0.00015333,2.93338e-06,0.00023463,1
0.00865269,3.52609,4.40574e-05,2.81837e-07,0.000203591,1
0.00874567,3.42642,7.08296e-05,7.28376e-07,0.000219808,1
0.0085237,3.26154,0.000210675,5.53899e-06,0.000217634,1
0.107117,31.1458,0.00291253,0.00100215,0.00153931,0
0.135409,36.8433,0.0164702,0.0261724,0.00225634,0
0.00695705,4.0481,0.000377726,6.21025e-05,0.000213844,1
0.00861597,4.38256,0.000398069,6.88846e-05,0.000179502,1
0.0110528,3.70129,0.000246178,8.79278e-06,0.000202902,1
0.0098896,3.36897,9.23075e-06,1.23683e-08,0.00023476,1
0.00992203,3.45309,2.62327e-06,9.98845e-10,0.000277966,1
0.00602365,3.25596,0.000876523,0.000334602,0.000257022,1
0.0055511,2.99365,0.000337473,4.96305e-05,0.000237139,1
0.00856805,3.45283,4.30407e-05,2.68964e-07,0.000219481,1
0.00828934,3.36176,9.35713e-05,1.27135e-06,0.000253708,1
0.00938964,3.42021,0.000317764,1.46579e-05,0.00027911,1
0.00709558,3.84509,0.000171573,1.28164e-05,0.000223126,1
0.00667143,3.30455,0.000389843,6.61939e-05,0.000193142,1
0.0085485,3.35431,0.00031798,1.46815e-05,0.000220401,1
0.00958109,3.94204,0.000639351,0.00012485,0.000178022,1
0.0106013,3.71829,3.54542e-06,1.82393e-09,0.00019799,1
0.0105336,3.67821,1.02477e-05,1.52384e-08,0.000208469,1
0.0100245,3.53736,9.34569e-05,1.26766e-06,0.000207399,1
0.00691581,3.56291,0.000723278,0.000227686,0.000219249,1
0.00727391,4.05753,0.000473148,6.84128e-05,0.000288755,1
0.00895023,3.50806,0.000117068,1.98958e-06,0.000262281,1
0.00870228,3.50126,9.79295e-05,1.39253e-06,0.000243567,1
0.00961304,3.7447,0.000447849,2.91082e-05,0.000257318,1
0.00576854,3.09331,0.000209975,1.92047e-05,0.000198896,1
0.00548553,2.93398,0.000464547,6.60034e-05,0.000205126,1
0.00849557,3.45239,3.91544e-05,2.22598e-07,0.000219109,1
0.00892687,3.47753,9.63775e-05,1.34849e-06,0.0002179,1
0.161972,56.955,0.0141451,0.0384353,0,0
0.10148,73.6398,0.0199401,0.0918446,0.00379764,0
0.360336,67.3216,0.0168577,0.0102693,0,0
0.997533,86.3264,0.017083,0.00146017,0,0
0.0110083,3.73001,0.000112464,1.57767e-06,0.000256721,1
0.0102446,3.57304,3.70177e-05,1.70955e-07,0.000283052,1
0.00989747,3.44396,3.36185e-05,1.4102e-07,0.000281599,1
0.00883245,3.58041,8.76725e-05,1.11612e-06,0.000236165,1
0.00876069,3.57239,7.99016e-05,9.26857e-07,0.000245622,1
0.00936246,3.44676,0.000109695,1.50139e-06,0.000274452,1
0.00907135,3.42622,0.000249455,7.7645e-06,0.000285092,1
0.00939751,3.62734,0.000200378,5.00882e-06,0.000237324,1
0.00849915,3.38376,0.00019224,5.3666e-06,0.000214591,1
0.00849557,3.50679,0.000154714,3.47572e-06,0.000214093,1
0.00922942,3.58926,0.000199827,4.98152e-06,0.000214931,1
0.00872159,3.46019,5.18557e-05,3.35513e-07,0.000187125,1
0.00893235,3.43495,0.000204266,5.20618e-06,0.000196986,1
0.268185,65.0987,0.00498364,0.0014147,0.0053315,0
0.581913,73.9514,0.0139023,0.00356621,0.104354,0
0.687719,78.3512,0.00198485,5.00859e-05,0.193098,0
0.0102739,3.64498,0.000195882,4.78649e-06,0.000261404,1
0.0103953,3.64491,0.000204985,5.24168e-06,0.000293637,1
0.0103972,3.61074,9.20054e-05,1.05602e-06,0.000323923,1
0.00839448,3.52946,0.000209163,6.3534e-06,0.000308069,1
0.00823975,3.24568,0.000281621,1.15183e-05,0.000277383,1
0.00816917,3.25199,0.000141893,2.51264e-06,0.000208432,1
0.00971293,3.64743,0.000307236,1.17752e-05,0.00026096,1
0.00956535,3.63478,0.000234336,6.85031e-06,0.000257797,1
0.00865293,3.4733,1.19015e-05,2.0565e-08,0.00021229,1
0.00922942,3.741,2.26791e-05,7.46662e-08,0.000215373,1
0.00923634,3.45743,0.0001383,2.38649e-06,0.000214553,1
0.00923061,3.63922,6.38597e-05,5.08728e-07,0.000193826,1
0.00905681,3.50769,0.000154678,2.98503e-06,0.000189287,1
0.00828767,3.18208,3.90193e-05,2.21097e-07,0.000191255,1
0.159421,47.4443,0.0143309,0.0183811,0.00114446,0
0.340085,68.5085,0.00342678,0.000480584,0.151138,0
0.793916,77.7153,0.0147171,0.00246111,0.0525907,0
0.563673,79.1703,0.0142616,0.00339363,0,0
0.00986409,3.59538,5.20491e-05,3.37971e-07,0.000236688,1
0.00945044,3.52706,0.000129888,2.10485e-06,0.000239546,1
0.0086844,3.49168,0.00022695,7.48001e-06,0.000316358,1
0.00806332,3.34622,1.49152e-05,3.23138e-08,0.000318771,1
0.0100133,3.62357,0.00023441,6.85473e-06,0.00031319,1
0.00953341,3.55512,0.000394049,1.93716e-05,0.000218921,1
0.00912404,3.58044,0.00013183,2.16815e-06,0.000187409,1
0.00850582,3.45789,4.61495e-05,3.09231e-07,0.000166606,1
0.00968981,3.56943,0.000286481,1.19122e-05,0.000206739,1
0.00988507,3.69622,0.000228973,6.53987e-06,0.000191247,1
0.00995207,3.82344,0.00027879,9.69375e-06,0.000168795,1
0.00837994,3.22218,0.000144245,2.59669e-06,0.000193343,1
0.00888419,3.2822,0.000160581,3.74398e-06,0.000199073,1
0.203107,48.0281,0.00879378,0.00598287,0.00573252,0
0.263616,61.8321,0.000227785,2.79277e-06,0.139196,0
0.458878,74.1974,0.00451216,0.000594823,0.10443,0
0.607264,76.0889,0.00409466,0.00022984,0.0125853,0
0.335038,70.9028,0.00748122,0.00228526,0,0
0.00961685,3.56656,0.000109774,1.74909e-06,0.000334946,1
0.0064435,3.44083,0.000480265,0.00010048,0.00029861,1
0.00984645,4.23696,0.000789694,0.00019047,0.000294746,1
0.00983953,3.37411,0.000115141,1.92441e-06,0.000275178,1
0.0107493,3.67103,0.000300436,1.30969e-05,0.000319568,1
0.0099647,3.62068,0.000460297,3.07487e-05,0.000229741,1
0.00858879,4.48852,0.000532724,0.000123447,0.000213123,1
0.00685143,3.15007,0.000904999,0.000250475,0.000191264,1
0.00995207,3.93496,0.000323795,1.52167e-05,0.000186265,1
0.0088129,3.38234,0.000321711,1.50265e-05,0.000167705,1
0.00820041,3.27539,0.000133956,2.60588e-06,0.000193203,1
0.00736856,3.00195,0.00153703,0.00102806,0.000188898,1
0.00849605,4.38857,0.00036158,3.99472e-05,0.000186456,1
0.122996,39.8628,0.00668121,0.00487312,0.0334906,0
0.283782,61.4101,0.0130939,0.00877959,0.18888,0
0.366833,85.7331,0.0233123,0.0309269,0.167972,0
0.783045,81.6515,0.0183064,0.00554422,0.0729177,0
0.526992,81.3713,0.040371,0.0358882,0.000334155,0
0.445502,83.013,0.0130733,0.00572205,0,0
0.00971127,3.77,5.72056e-05,4.74926e-07,0.000357458,1
0.0110288,4.0323,0.000903911,0.000249439,0.000375453,1
0.0060389,3.49591,0.000582982,0.000148042,0.000336752,1
0.00989509,3.68791,0.000152838,3.39011e-06,0.000253741,1
0.00968838,3.92879,1.48571e-05,3.20344e-08,0.000222903,1
0.0107057,4.0269,0.000288126,1.2043e-05,0.000282246,1
0.0104036,3.96991,0.000891078,0.000242316,0.000216896,1
0.00720215,3.77853,0.000103259,4.64148e-06,0.00021422,1
0.00932908,3.45171,0.000285789,1.18564e-05,0.000205142,1
0.00944257,3.72089,0.000300614,1.31164e-05,0.000186661,1
0.00834608,3.36106,0.000159645,3.70156e-06,0.000181676,1
0.00960112,3.75173,0.000390636,4.65865e-05,0.000189746,1
0.0052855,2.62432,0.00025864,2.91553e-05,0.000194027,1
0.00876737,3.41385,7.84577e-05,8.93713e-07,0.000187413,1
0.108078,50.4616,0.00955791,0.0204254,0.00149032,0
0.173531,54.6947,0.00893451,0.00663208,0.0175431,0
0.402173,66.5504,0.0159435,0.00853874,0.144335,0
0.380761,68.4698,0.0165519,0.00909786,0.144467,0
0.488047,79.9388,0.0116296,0.00362771,0.132436,0
0.380731,86.4609,0.0221652,0.0204993,0.0246735,0
0.274471,79.1345,0.000890955,4.36319e-05,0.0130572,0
0.00937343,3.71677,0.000230051,7.68193e-06,0.00039159,1
0.00927281,3.76954,0.000139129,2.80948e-06,0.000430844,1
0.0107162,3.79757,0.000208057,5.39904e-06,0.00035031,1
0.0103805,3.81727,0.000336429,1.41164e-05,0.000288093,1
0.00987196,3.7818,0.000239986,7.18343e-06,0.000227382,1
0.00920129,3.70367,0.000114371,1.89904e-06,0.000208022,1
0.00839806,3.43971,0.000299443,1.30189e-05,0.000221075,1
0.00994158,3.82332,7.10685e-05,6.29934e-07,0.000223695,1
0.00942063,3.53765,0.000193728,4.68237e-06,0.000196625,1
